,tweet_id,favorites,retweets,user_followers,user_favourites,date_time
357,828376505180889089,7285,1046,8898565,145976,2017-02-05 22:55:23+00:00
358,828372645993398273,12413,2874,8898565,145976,2017-02-05 22:40:03+00:00
359,828361771580813312,2155,171,8898565,145976,2017-02-05 21:56:51+00:00
360,828046555563323392,11594,2813,8898565,145976,2017-02-05 01:04:17+00:00
361,828011680017821696,10228,2112,8898565,145976,2017-02-04 22:45:42+00:00
362,827933404142436356,19816,5137,8898565,145976,2017-02-04 17:34:40+00:00
363,827653905312006145,15305,2964,8898565,145976,2017-02-03 23:04:02+00:00
364,827600520311402496,7376,924,8899221,145977,2017-02-03 19:31:54+00:00
365,827324948884643840,15627,2977,8898565,145976,2017-02-03 01:16:53+00:00
366,827199976799354881,10450,2184,8898565,145976,2017-02-02 17:00:17+00:00
367,826958653328592898,21296,4899,8898565,145976,2017-02-02 01:01:21+00:00
368,826848821049180160,35827,9958,8898565,145976,2017-02-01 17:44:55+00:00
369,826615380357632002,0,3912,8898565,145976,2017-02-01 02:17:19+00:00
370,826598799820865537,5066,245,8898565,145976,2017-02-01 01:11:25+00:00
371,826598365270007810,9907,2304,8898565,145976,2017-02-01 01:09:42+00:00
372,826476773533745153,18168,4110,8898565,145976,2017-01-31 17:06:32+00:00
373,826240494070030336,13121,2564,8898565,145976,2017-01-31 01:27:39+00:00
374,826204788643753985,4819,907,8898565,145976,2017-01-30 23:05:46+00:00
375,826115272272650244,15447,3044,8898565,145976,2017-01-30 17:10:04+00:00
376,825876512159186944,10357,1831,8898565,145976,2017-01-30 01:21:19+00:00
377,825829644528148480,12597,2445,8898565,145976,2017-01-29 22:15:05+00:00
378,825535076884762624,56231,17277,8898565,145976,2017-01-29 02:44:34+00:00
379,825147591692263424,18079,4460,8898565,145976,2017-01-28 01:04:51+00:00
380,825120256414846976,0,1229,8898565,145976,2017-01-27 23:16:13+00:00
381,825026590719483904,6209,1229,8898565,145976,2017-01-27 17:04:02+00:00
382,824796380199809024,0,5414,8898565,145976,2017-01-27 01:49:15+00:00
383,824775126675836928,14736,3448,8898565,145976,2017-01-27 00:24:48+00:00
384,824663926340194305,10413,1742,8898565,145976,2017-01-26 17:02:56+00:00
385,824325613288833024,11691,10390,8898565,145976,2017-01-25 18:38:36+00:00
386,824297048279236611,14895,3794,8898565,145976,2017-01-25 16:45:05+00:00
387,824025158776213504,4771,589,8898565,145976,2017-01-24 22:44:42+00:00
388,823939628516474880,10508,2659,8898565,145976,2017-01-24 17:04:50+00:00
389,823719002937630720,0,10992,8898565,145976,2017-01-24 02:28:08+00:00
390,823699002998870016,13826,2479,8898565,145976,2017-01-24 01:08:40+00:00
391,823581115634085888,12886,2587,8898565,145976,2017-01-23 17:20:14+00:00
392,823333489516937216,694,22,8898565,145976,2017-01-23 00:56:15+00:00
393,823322678127919110,15565,3952,8898565,145976,2017-01-23 00:13:17+00:00
394,823269594223824897,0,9727,8898565,145976,2017-01-22 20:42:21+00:00
395,822975315408461824,17154,3388,8898565,145976,2017-01-22 01:12:59+00:00
396,822872901745569793,130112,42495,8898565,145976,2017-01-21 18:26:02+00:00
397,822859134160621569,13116,2234,8898565,145976,2017-01-21 17:31:20+00:00
398,822647212903690241,0,6311,8898565,145976,2017-01-21 03:29:14+00:00
399,822610361945911296,14663,2909,8898565,145976,2017-01-21 01:02:48+00:00
400,822489057087389700,17951,6311,8898565,145976,2017-01-20 17:00:46+00:00
401,822462944365645825,27659,14028,8898565,145976,2017-01-20 15:17:01+00:00
402,822244816520155136,34609,9727,8898565,145976,2017-01-20 00:50:15+00:00
403,822163064745328640,0,4682,8898565,145976,2017-01-19 19:25:24+00:00
404,821886076407029760,11209,2269,8898565,145976,2017-01-19 01:04:45+00:00
405,821813639212650496,0,3330,8898565,145976,2017-01-18 20:16:54+00:00
406,821765923262631936,8324,1631,8898565,145976,2017-01-18 17:07:18+00:00
407,821522889702862852,7965,1727,8898565,145976,2017-01-18 01:01:34+00:00
408,821421320206483457,0,5491,8898565,145976,2017-01-17 18:17:58+00:00
409,821407182352777218,11636,4272,8898565,145976,2017-01-17 17:21:47+00:00
410,821153421864615936,254,10,8898565,145976,2017-01-17 00:33:26+00:00
411,821149554670182400,8545,1941,8898565,145976,2017-01-17 00:18:04+00:00
412,821107785811234820,9512,2104,8898565,145976,2017-01-16 21:32:06+00:00
413,821044531881721856,12554,2239,8898565,145976,2017-01-16 17:20:45+00:00
414,820837357901512704,0,6634,8898565,145976,2017-01-16 03:37:31+00:00
415,820749716845686786,31268,9740,8898565,145976,2017-01-15 21:49:15+00:00
416,820690176645140481,12113,3186,8898565,145976,2017-01-15 17:52:40+00:00
417,820494788566847489,0,555,8898565,145976,2017-01-15 04:56:16+00:00
418,820446719150292993,0,2536,8898565,145976,2017-01-15 01:45:15+00:00
419,820314633777061888,3313,555,8898565,145976,2017-01-14 17:00:24+00:00
420,820078625395449857,19624,6195,8898565,145976,2017-01-14 01:22:35+00:00
421,820013781606658049,0,1160,8898565,145976,2017-01-13 21:04:55+00:00
422,819952236453363712,5278,1160,8898565,145976,2017-01-13 17:00:21+00:00
423,819924195358416896,12811,4817,8898565,145976,2017-01-13 15:08:56+00:00
424,819711362133872643,13261,3072,8898565,145976,2017-01-13 01:03:12+00:00
425,819588359383371776,9574,1970,8898565,145976,2017-01-12 16:54:26+00:00
426,819347104292290561,7165,1186,8898565,145976,2017-01-12 00:55:47+00:00
427,819238181065359361,2242,403,8898565,145976,2017-01-11 17:42:57+00:00
428,819227688460238848,22886,6634,8898565,145976,2017-01-11 17:01:16+00:00
429,819015337530290176,0,36481,8898565,145976,2017-01-11 02:57:27+00:00
430,819015331746349057,0,18783,8898565,145976,2017-01-11 02:57:26+00:00
431,819006400881917954,44977,18783,8898565,145976,2017-01-11 02:21:57+00:00
432,819004803107983360,86310,36481,8898565,145976,2017-01-11 02:15:36+00:00
433,818646164899774465,0,20715,8898565,145976,2017-01-10 02:30:30+00:00
434,818627210458333184,22237,7458,8898565,145976,2017-01-10 01:15:10+00:00
435,818614493328580609,9762,2520,8898565,145976,2017-01-10 00:24:38+00:00
436,818588835076603904,0,6043,8898565,145976,2017-01-09 22:42:41+00:00
437,818536468981415936,10793,2413,8898565,145976,2017-01-09 19:14:36+00:00
438,818307523543449600,0,7967,8898565,145976,2017-01-09 04:04:51+00:00
439,818259473185828864,10923,2226,8898565,145976,2017-01-09 00:53:55+00:00
440,818145370475810820,12162,2531,8898565,145976,2017-01-08 17:20:31+00:00
441,817908911860748288,4810,791,8898565,145976,2017-01-08 01:40:55+00:00
442,817827839487737858,51194,26747,8898565,145976,2017-01-07 20:18:46+00:00
443,817777686764523521,10674,2650,8898565,145976,2017-01-07 16:59:28+00:00
444,817536400337801217,11681,2924,8898565,145976,2017-01-07 01:00:41+00:00
445,817502432452313088,0,3353,8898565,145976,2017-01-06 22:45:43+00:00
446,817423860136083457,33515,14498,8898565,145976,2017-01-06 17:33:29+00:00
447,817415592588222464,5557,935,8898565,145976,2017-01-06 17:00:38+00:00
448,817181837579653120,0,8376,8898565,145976,2017-01-06 01:31:47+00:00
449,817171292965273600,8698,1999,8898565,145976,2017-01-06 00:49:53+00:00
450,817120970343411712,12138,2570,8898565,145976,2017-01-05 21:29:55+00:00
451,817056546584727552,8524,1625,8898565,145976,2017-01-05 17:13:55+00:00
452,816829038950027264,0,4670,8898565,145976,2017-01-05 02:09:53+00:00
453,816816676327063552,9934,2018,8898565,145976,2017-01-05 01:20:46+00:00
454,816697700272001025,9701,2156,8898565,145976,2017-01-04 17:27:59+00:00
455,816450570814898180,30212,7967,8898565,145976,2017-01-04 01:05:59+00:00
456,816336735214911488,8551,1929,8898565,145976,2017-01-03 17:33:39+00:00
457,816091915477250048,8865,2109,8898565,145976,2017-01-03 01:20:49+00:00
458,816062466425819140,0,1005,8898565,145976,2017-01-02 23:23:48+00:00
459,816014286006976512,0,5209,8898565,145976,2017-01-02 20:12:21+00:00
460,815990720817401858,4909,1005,8898565,145976,2017-01-02 18:38:42+00:00
461,815966073409433600,22243,8376,8898565,145976,2017-01-02 17:00:46+00:00
462,815745968457060357,0,4090,8898565,145976,2017-01-02 02:26:09+00:00
463,815736392542261248,9784,2239,8898565,145976,2017-01-02 01:48:06+00:00
464,815639385530101762,8172,1635,8898565,145976,2017-01-01 19:22:38+00:00
465,815390420867969024,10302,3781,8898565,145976,2017-01-01 02:53:20+00:00
466,814986499976527872,7610,1264,8898565,145976,2016-12-31 00:08:17+00:00
467,814638523311648768,11190,2669,8898565,145976,2016-12-30 01:05:33+00:00
468,814578408554463233,0,5782,8898565,145976,2016-12-29 21:06:41+00:00
469,814530161257443328,8591,1841,8898565,145976,2016-12-29 17:54:58+00:00
470,814153002265309185,28602,8583,8898565,145976,2016-12-28 16:56:16+00:00
471,813944609378369540,0,3155,8898565,145976,2016-12-28 03:08:11+00:00
472,813910438903693312,9256,1846,8898565,145976,2016-12-28 00:52:25+00:00
473,813812741911748608,36245,13850,8898565,145976,2016-12-27 18:24:12+00:00
474,813800681631023104,8277,1741,8898565,145976,2016-12-27 17:36:16+00:00
475,813217897535406080,18538,7241,8899221,145977,2016-12-26 03:00:30+00:00
476,813202720496779264,9191,1803,8898565,145976,2016-12-26 02:00:11+00:00
477,813187593374461952,19751,4317,8898565,145976,2016-12-26 01:00:05+00:00
478,813172488309972993,9218,1905,8898565,145976,2016-12-26 00:00:03+00:00
479,813157409116065792,7737,2191,8898565,145976,2016-12-25 23:00:08+00:00
480,813142292504645637,8446,2365,8898565,145976,2016-12-25 22:00:04+00:00
481,813130366689148928,4466,445,8898565,145976,2016-12-25 21:12:41+00:00
482,813127251579564032,11766,3104,8898565,145976,2016-12-25 21:00:18+00:00
483,813112105746448384,10258,2719,8898565,145976,2016-12-25 20:00:07+00:00
484,813096984823349248,10525,3606,8898565,145976,2016-12-25 19:00:02+00:00
485,813081950185472002,9854,2765,8898565,145976,2016-12-25 18:00:17+00:00
486,813066809284972545,7908,1938,8898565,145976,2016-12-25 17:00:08+00:00
487,813051746834595840,20888,7313,8898565,145976,2016-12-25 16:00:16+00:00
488,812781120811126785,7520,1890,8898565,145976,2016-12-24 22:04:54+00:00
489,812709060537683968,6585,1427,8898565,145976,2016-12-24 17:18:34+00:00
490,812503143955202048,6037,1205,8898565,145976,2016-12-24 03:40:19+00:00
491,812466873996607488,7937,1922,8898565,145976,2016-12-24 01:16:12+00:00
492,812372279581671427,13593,3637,8898565,145976,2016-12-23 19:00:19+00:00
493,811985624773361665,7244,1390,8898565,145976,2016-12-22 17:23:53+00:00
494,811744202451197953,7511,1577,8898565,145976,2016-12-22 01:24:33+00:00
495,811647686436880384,5584,735,8898565,145976,2016-12-21 19:01:02+00:00
496,811627233043480576,12719,3057,8898565,145976,2016-12-21 17:39:46+00:00
497,811386762094317568,20841,6337,8898565,145976,2016-12-21 01:44:13+00:00
498,810984652412424192,5305,1429,8898565,145976,2016-12-19 23:06:23+00:00
499,810896069567610880,8970,1752,8898565,145976,2016-12-19 17:14:23+00:00
500,810657578271330305,10922,2623,8898565,145976,2016-12-19 01:26:42+00:00
501,810284430598270976,35067,11159,8898565,145976,2016-12-18 00:43:57+00:00
502,810254108431155201,14631,3355,8898565,145976,2016-12-17 22:43:27+00:00
503,809920764300447744,15506,3912,8898565,145976,2016-12-17 00:38:52+00:00
504,809808892968534016,0,4859,8898565,145976,2016-12-16 17:14:20+00:00
505,809448704142938112,6919,1460,8898565,145976,2016-12-15 17:23:04+00:00
506,809220051211603969,19836,5558,8898565,145976,2016-12-15 02:14:29+00:00
507,809084759137812480,13185,3512,8898565,145976,2016-12-14 17:16:53+00:00
508,808838249661788160,10087,3016,8898565,145976,2016-12-14 00:57:20+00:00
509,808733504066486276,7874,2152,8898565,145976,2016-12-13 18:01:07+00:00
510,808501579447930884,11276,2589,8898565,145976,2016-12-13 02:39:32+00:00
511,808344865868283904,42384,20715,8898565,145976,2016-12-12 16:16:49+00:00
512,808134635716833280,0,5875,8898565,145976,2016-12-12 02:21:26+00:00
513,808106460588765185,8781,2199,8899221,145977,2016-12-12 00:29:28+00:00
514,808001312164028416,12501,3518,8898565,145976,2016-12-11 17:31:39+00:00
515,807621403335917568,14531,3592,8898565,145976,2016-12-10 16:22:02+00:00
516,807106840509214720,117746,55019,8898565,145976,2016-12-09 06:17:20+00:00
517,807059379405148160,0,7295,8898565,145976,2016-12-09 03:08:45+00:00
518,807010152071229440,13048,3850,8898565,145976,2016-12-08 23:53:08+00:00
519,806629075125202948,74368,34404,8898565,145976,2016-12-07 22:38:52+00:00
520,806620845233815552,0,5499,8898565,145976,2016-12-07 22:06:10+00:00
521,806576416489959424,4878,1950,8898565,145976,2016-12-07 19:09:37+00:00
522,806542213899489280,10191,2349,8898565,145976,2016-12-07 16:53:43+00:00
523,806242860592926720,0,11558,8898565,145976,2016-12-06 21:04:11+00:00
524,806219024703037440,6429,1186,8898565,145976,2016-12-06 19:29:28+00:00
525,805958939288408065,0,5335,8898565,145976,2016-12-06 02:15:59+00:00
526,805932879469572096,8258,1917,8898565,145976,2016-12-06 00:32:26+00:00
527,805826884734976000,6535,1807,8898565,145976,2016-12-05 17:31:15+00:00
528,805823200554876929,0,7967,8898565,145976,2016-12-05 17:16:37+00:00
529,805520635690676224,5734,1649,8898565,145976,2016-12-04 21:14:20+00:00
530,805487436403003392,8770,2514,8898565,145976,2016-12-04 19:02:24+00:00
531,805207613751304193,7829,1708,8898565,145976,2016-12-04 00:30:29+00:00
532,804738756058218496,13664,3802,8898565,145976,2016-12-02 17:27:25+00:00
533,804475857670639616,6120,2002,8898565,145976,2016-12-02 00:02:45+00:00
534,804413760345620481,0,3217,8898565,145976,2016-12-01 19:56:00+00:00
535,804026241225523202,44302,16009,8898565,145976,2016-11-30 18:16:08+00:00
536,803773340896923648,10021,2726,8899221,145977,2016-11-30 01:31:12+00:00
537,803692223237865472,0,7397,8898565,145976,2016-11-29 20:08:52+00:00
538,803638050916102144,10917,4128,8898565,145976,2016-11-29 16:33:36+00:00
539,803380650405482500,7741,1868,8898565,145976,2016-11-28 23:30:47+00:00
540,803321560782307329,0,5298,8898565,145976,2016-11-28 19:35:59+00:00
541,803276597545603072,10002,2441,8898565,145976,2016-11-28 16:37:19+00:00
542,802952499103731712,8987,1988,8898565,145976,2016-11-27 19:09:28+00:00
543,802624713319034886,0,2900,8898565,145976,2016-11-26 21:26:58+00:00
544,802600418706604034,7085,1454,8898565,145976,2016-11-26 19:50:26+00:00
545,802572683846291456,8921,2488,8898565,145976,2016-11-26 18:00:13+00:00
546,802323869084381190,16136,5799,8898565,145976,2016-11-26 01:31:31+00:00
547,802265048156610565,6913,1369,8898565,145976,2016-11-25 21:37:47+00:00
548,802239329049477120,9066,2611,8898565,145976,2016-11-25 19:55:35+00:00
549,802185808107208704,0,273,8898565,145976,2016-11-25 16:22:55+00:00
550,801958328846974976,7731,1716,8898565,145976,2016-11-25 01:18:59+00:00
551,801854953262350336,1790,235,8898565,145976,2016-11-24 18:28:13+00:00
552,801538201127157760,8207,2052,8898565,145976,2016-11-23 21:29:33+00:00
553,801285448605831168,6033,815,8898565,145976,2016-11-23 04:45:12+00:00
554,801167903437357056,24398,5875,8898565,145976,2016-11-22 20:58:07+00:00
555,801127390143516673,0,3935,8898565,145976,2016-11-22 18:17:08+00:00
556,801115127852503040,8047,2097,8898565,145976,2016-11-22 17:28:25+00:00
557,800859414831898624,687,97,8898565,145976,2016-11-22 00:32:18+00:00
558,800855607700029440,0,1606,8898565,145976,2016-11-22 00:17:10+00:00
559,800751577355128832,10554,2780,8898565,145976,2016-11-21 17:23:47+00:00
560,800513324630806528,13098,2975,8898565,145976,2016-11-21 01:37:04+00:00
561,800459316964663297,9483,2166,8898565,145976,2016-11-20 22:02:27+00:00
562,800443802682937345,0,4301,8898565,145976,2016-11-20 21:00:48+00:00
563,800388270626521089,11130,2789,8898565,145976,2016-11-20 17:20:08+00:00
564,800188575492947969,0,3922,8898565,145976,2016-11-20 04:06:37+00:00
565,800141422401830912,15240,2536,8898565,145976,2016-11-20 00:59:15+00:00
566,800018252395122689,28287,13073,8898565,145976,2016-11-19 16:49:49+00:00
567,799774291445383169,0,4659,8898565,145976,2016-11-19 00:40:24+00:00
568,799757965289017345,8367,2156,8898565,145976,2016-11-18 23:35:32+00:00
569,799422933579902976,8051,1920,8898565,145976,2016-11-18 01:24:14+00:00
570,799308762079035393,0,5432,8898565,145976,2016-11-17 17:50:33+00:00
571,799297110730567681,9844,2741,8898565,145976,2016-11-17 17:04:16+00:00
572,799063482566066176,8051,2467,8898565,145976,2016-11-17 01:35:54+00:00
573,798933969379225600,13039,4427,8898565,145976,2016-11-16 17:01:16+00:00
574,798925684722855936,7497,1435,8898565,145976,2016-11-16 16:28:21+00:00
575,798705661114773508,0,6611,8898565,145976,2016-11-16 01:54:03+00:00
576,798701998996647937,0,7741,8898565,145976,2016-11-16 01:39:30+00:00
577,798697898615730177,0,6491,8898565,145976,2016-11-16 01:23:12+00:00
578,798694562394996736,0,4927,8898565,145976,2016-11-16 01:09:57+00:00
579,798686750113755136,0,2329,8898565,145976,2016-11-16 00:38:54+00:00
580,798682547630837760,0,4720,8898565,145976,2016-11-16 00:22:12+00:00
581,798673117451325440,0,5534,8898565,145976,2016-11-15 23:44:44+00:00
582,798665375516884993,0,3885,8898565,145976,2016-11-15 23:13:58+00:00
583,798644042770751489,0,1844,8898565,145976,2016-11-15 21:49:12+00:00
584,798628517273620480,0,1967,8898565,145976,2016-11-15 20:47:30+00:00
585,798585098161549313,0,5659,8898565,145976,2016-11-15 17:54:59+00:00
586,798576900688019456,0,5813,8898565,145976,2016-11-15 17:22:24+00:00
587,798340744599797760,0,3310,8898565,145976,2016-11-15 01:44:00+00:00
588,798209839306514432,10395,2545,8898565,145976,2016-11-14 17:03:50+00:00
589,797971864723324932,11552,3097,8898565,145976,2016-11-14 01:18:12+00:00
590,797545162159308800,14528,4853,8898565,145976,2016-11-12 21:02:38+00:00
591,797236660651966464,19903,6534,8898565,145976,2016-11-12 00:36:46+00:00
592,797165961484890113,225,26,8898565,145976,2016-11-11 19:55:50+00:00
593,796904159865868288,0,8878,8898565,145976,2016-11-11 02:35:32+00:00
594,796865951799083009,7665,1910,8898565,145976,2016-11-11 00:03:42+00:00
595,796759840936919040,11787,3013,8898565,145976,2016-11-10 17:02:03+00:00
596,796563435802726400,0,7211,8898565,145976,2016-11-10 04:01:37+00:00
597,796484825502875648,7558,1746,8898565,145976,2016-11-09 22:49:15+00:00
598,796387464403357696,10966,4113,8898565,145976,2016-11-09 16:22:22+00:00
599,796177847564038144,0,14192,8898565,145976,2016-11-09 02:29:25+00:00
600,796149749086875649,32144,14192,8898565,145976,2016-11-09 00:37:46+00:00
601,796125600683540480,4955,1800,8898565,145976,2016-11-08 23:01:49+00:00
602,796116448414461957,9072,2407,8898565,145976,2016-11-08 22:25:27+00:00
603,796080075804475393,8440,2294,8898565,145976,2016-11-08 20:00:55+00:00
604,796031486298386433,10770,3701,8898565,145976,2016-11-08 16:47:50+00:00
605,795464331001561088,49413,23437,8898565,145976,2016-11-07 03:14:10+00:00
606,795400264262053889,10006,2848,8898565,145976,2016-11-06 22:59:35+00:00
607,795076730285391872,16147,5414,8898565,145976,2016-11-06 01:33:58+00:00
608,794983741416415232,0,3353,8898565,145976,2016-11-05 19:24:28+00:00
609,794926597468000259,10207,2302,8898565,145976,2016-11-05 15:37:24+00:00
610,794355576146903043,0,10213,8898565,145976,2016-11-04 01:48:22+00:00
611,794332329137291264,9576,2669,8898565,145976,2016-11-04 00:15:59+00:00
612,794205286408003585,9210,3301,8898565,145976,2016-11-03 15:51:10+00:00
613,793962221541933056,16784,4859,8898565,145976,2016-11-02 23:45:19+00:00
614,793845145112371200,9189,1846,8898565,145976,2016-11-02 16:00:06+00:00
615,793614319594401792,0,3112,8898565,145976,2016-11-02 00:42:53+00:00
616,793601777308463104,7952,1607,8898565,145976,2016-11-01 23:53:02+00:00
617,793500921481273345,10643,2360,8898565,145976,2016-11-01 17:12:16+00:00
618,793286476301799424,24528,9115,8898565,145976,2016-11-01 03:00:09+00:00
619,793271401113350145,8675,2378,8898565,145976,2016-11-01 02:00:14+00:00
620,793256262322548741,19937,8291,8898565,145976,2016-11-01 01:00:05+00:00
621,793241302385262592,10487,3276,8898565,145976,2016-11-01 00:00:38+00:00
622,793226087023144960,9790,2868,8898565,145976,2016-10-31 23:00:11+00:00
623,793210959003287553,8904,2780,8898565,145976,2016-10-31 22:00:04+00:00
624,793195938047070209,15220,5595,8898565,145976,2016-10-31 21:00:23+00:00
625,793180763617361921,6917,1987,8898565,145976,2016-10-31 20:00:05+00:00
626,793165685325201412,9354,2763,8898565,145976,2016-10-31 19:00:10+00:00
627,793150605191548928,6153,1690,8898565,145976,2016-10-31 18:00:14+00:00
628,793135492858580992,6386,2484,8898565,145976,2016-10-31 17:00:11+00:00
629,793120401413079041,12611,3899,8898565,145976,2016-10-31 16:00:13+00:00
630,792913359805018113,14281,3951,8898565,145976,2016-10-31 02:17:31+00:00
631,792883833364439040,11267,4247,8898565,145976,2016-10-31 00:20:11+00:00
632,792773781206999040,7340,1663,8898565,145976,2016-10-30 17:02:53+00:00
633,792394556390137856,13376,4273,8898565,145976,2016-10-29 15:55:58+00:00
634,792050063153438720,7127,1782,8898565,145976,2016-10-28 17:07:05+00:00
635,791821351946420224,0,20969,8898565,145976,2016-10-28 01:58:16+00:00
636,791784077045166082,0,9511,8898566,145976,2016-10-27 23:30:09+00:00
637,791780927877898241,0,3798,8898566,145976,2016-10-27 23:17:38+00:00
638,791774931465953280,44967,22060,8898566,145976,2016-10-27 22:53:48+00:00
639,791672322847637504,11714,3112,8898566,145976,2016-10-27 16:06:04+00:00
640,791406955684368384,13115,4090,8898566,145976,2016-10-26 22:31:36+00:00
641,791312159183634433,8739,2517,8898566,145976,2016-10-26 16:14:55+00:00
642,791026214425268224,0,4068,8898566,145976,2016-10-25 21:18:40+00:00
643,790987426131050500,9788,2122,8898566,145976,2016-10-25 18:44:32+00:00
644,790946055508652032,16611,4670,8898566,145976,2016-10-25 16:00:09+00:00
645,790723298204217344,0,2295,8898566,145976,2016-10-25 01:14:59+00:00
646,790698755171364864,8188,1913,8898566,145976,2016-10-24 23:37:28+00:00
647,790581949425475584,20596,7087,8898566,145976,2016-10-24 15:53:19+00:00
648,790337589677002753,7793,1869,8898566,145976,2016-10-23 23:42:19+00:00
649,790277117346975746,12519,3155,8898566,145976,2016-10-23 19:42:02+00:00
650,790227638568808452,0,3545,8898566,145976,2016-10-23 16:25:25+00:00
651,789986466051088384,9219,2295,8898566,145976,2016-10-23 00:27:05+00:00
652,789960241177853952,0,4087,8898566,145976,2016-10-22 22:42:52+00:00
653,789903600034189313,10302,4107,8898566,145976,2016-10-22 18:57:48+00:00
654,789628658055020548,7457,1752,8898566,145976,2016-10-22 00:45:17+00:00
655,789599242079838210,6721,1912,8898566,145976,2016-10-21 22:48:24+00:00
656,789530877013393408,11690,3353,8898566,145976,2016-10-21 18:16:44+00:00
657,789314372632018944,8616,2281,8898566,145976,2016-10-21 03:56:25+00:00
658,789280767834746880,0,4893,8898566,145976,2016-10-21 01:42:53+00:00
659,789268448748703744,9086,2592,8898566,145976,2016-10-21 00:53:56+00:00
660,789137962068021249,9691,2774,8898566,145976,2016-10-20 16:15:26+00:00
661,788908386943430656,27354,12411,8898566,145976,2016-10-20 01:03:11+00:00
662,788765914992902144,27227,10213,8898566,145976,2016-10-19 15:37:03+00:00
663,788552643979468800,0,7116,8898566,145976,2016-10-19 01:29:35+00:00
664,788412144018661376,15486,5228,8898566,145976,2016-10-18 16:11:17+00:00
665,788178268662984705,7198,2083,8898566,145976,2016-10-18 00:41:57+00:00
666,788150585577050112,6100,1266,8898566,145976,2016-10-17 22:51:57+00:00
667,788070120937619456,0,3412,8898566,145976,2016-10-17 17:32:13+00:00
668,788039637453406209,6098,1299,8898566,145976,2016-10-17 15:31:05+00:00
669,787810552592695296,8576,3025,8898566,145976,2016-10-17 00:20:47+00:00
670,787717603741622272,10232,2757,8898566,145976,2016-10-16 18:11:26+00:00
671,787397959788929025,10838,2831,8898566,145976,2016-10-15 21:01:17+00:00
672,787322443945877504,7741,1729,8898566,145976,2016-10-15 16:01:13+00:00
673,787111942498508800,0,6696,8898566,145976,2016-10-15 02:04:45+00:00
674,786963064373534720,26535,7921,8898566,145976,2016-10-14 16:13:10+00:00
675,786729988674449408,0,2410,8898566,145976,2016-10-14 00:47:00+00:00
676,786709082849828864,18160,6068,8898566,145976,2016-10-13 23:23:56+00:00
677,786664955043049472,10545,2521,8898566,145976,2016-10-13 20:28:35+00:00
678,786595970293370880,9415,3107,8898566,145976,2016-10-13 15:54:28+00:00
679,786363235746385920,10836,3467,8898566,145976,2016-10-13 00:29:39+00:00
680,786286427768250368,7936,2807,8898566,145976,2016-10-12 19:24:27+00:00
681,786233965241827333,15157,4682,8898566,145976,2016-10-12 15:55:59+00:00
682,786051337297522688,1420,154,8898566,145976,2016-10-12 03:50:17+00:00
683,786036967502913536,0,6948,8898566,145976,2016-10-12 02:53:11+00:00
684,785927819176054784,11325,3153,8898566,145976,2016-10-11 19:39:28+00:00
685,785872687017132033,6665,1789,8898566,145976,2016-10-11 16:00:24+00:00
686,785639753186217984,7823,2217,8898566,145976,2016-10-11 00:34:48+00:00
687,785533386513321988,9055,1976,8898566,145976,2016-10-10 17:32:08+00:00
688,785515384317313025,6089,1242,8898566,145976,2016-10-10 16:20:36+00:00
689,785264754247995392,7225,1605,8898566,145976,2016-10-09 23:44:41+00:00
690,785170936622350336,11954,4779,8898566,145976,2016-10-09 17:31:53+00:00
691,784826020293709826,10054,3217,8898566,145976,2016-10-08 18:41:19+00:00
692,784517518371221505,8919,2502,8898566,145976,2016-10-07 22:15:26+00:00
693,784431430411685888,5689,1260,8898566,145976,2016-10-07 16:33:21+00:00
694,784183165795655680,19935,7967,8898566,145976,2016-10-07 00:06:50+00:00
695,784057939640352768,29588,10992,8898566,145976,2016-10-06 15:49:14+00:00
696,783839966405230592,29819,10684,8898566,145976,2016-10-06 01:23:05+00:00
697,783821107061198850,7317,1948,8898566,145976,2016-10-06 00:08:09+00:00
698,783695101801398276,10419,3177,8898566,145976,2016-10-05 15:47:27+00:00
699,783466772167098368,8402,2218,8898566,145976,2016-10-05 00:40:09+00:00
700,783391753726550016,16782,5403,8898566,145976,2016-10-04 19:42:03+00:00
701,783347506784731136,0,5481,8898566,145976,2016-10-04 16:46:14+00:00
702,783334639985389568,28937,11558,8898566,145976,2016-10-04 15:55:06+00:00
703,783085703974514689,8108,2173,8898566,145976,2016-10-03 23:25:55+00:00
704,782969140009107456,23986,7295,8898566,145976,2016-10-03 15:42:44+00:00
705,782747134529531904,7424,1396,8898566,145976,2016-10-03 01:00:34+00:00
706,782722598790725632,17154,5335,8898566,145976,2016-10-02 23:23:04+00:00
707,782598640137187329,7740,1857,8898566,145976,2016-10-02 15:10:30+00:00
708,782305867769217024,16541,5491,8898566,145976,2016-10-01 19:47:08+00:00
709,782021823840026624,0,6129,8898566,145976,2016-10-01 00:58:26+00:00
710,781955203444699136,11058,3329,8898566,145976,2016-09-30 20:33:43+00:00
711,781661882474196992,10361,2688,8898566,145976,2016-09-30 01:08:10+00:00
712,781655249211752448,3964,1121,8898566,145976,2016-09-30 00:41:48+00:00
713,781524693396357120,20624,5499,8898566,145976,2016-09-29 16:03:01+00:00
714,781308096455073793,7098,2529,8898566,145976,2016-09-29 01:42:20+00:00
715,781251288990355457,8367,2057,8898566,145976,2016-09-28 21:56:36+00:00
716,781163403222056960,9736,2721,8898566,145976,2016-09-28 16:07:23+00:00
